City,Population,SNOW,DATE
Anchorage,298225,15.1,1984-01
Anchorage,298225,23.4,1984-01
Anchorage,298225,18.9,1984-02
Anchorage,298225,30.8,1984-02
Anchorage,298225,0.1,1984-03
Anchorage,298225,0.2,1984-03
Anchorage,298225,9.8,1984-04
Anchorage,298225,14.1,1984-04
Anchorage,298225,0,1984-05
Anchorage,298225,0,1984-06
Anchorage,298225,0,1984-07
Anchorage,298225,0,1984-08
Anchorage,298225,0,1984-09
Anchorage,298225,0.1,1984-09
Anchorage,298225,3,1984-10
Anchorage,298225,3.3,1984-10
Anchorage,298225,1.1,1984-11
Anchorage,298225,1.8,1984-11
Anchorage,298225,13,1984-12
Anchorage,298225,18.1,1984-12
Anchorage,298225,8.4,1985-01
Anchorage,298225,8,1985-02
Anchorage,298225,12.8,1985-03
Anchorage,298225,14.4,1985-03
Anchorage,298225,7.3,1985-04
Anchorage,298225,1.3,1985-05
Anchorage,298225,0,1985-06
Anchorage,298225,0,1985-07
Anchorage,298225,0,1985-08
Anchorage,298225,0,1985-09
Anchorage,298225,0.8,1985-10
Anchorage,298225,1.5,1985-11
Anchorage,298225,6.1,1985-12
Anchorage,298225,5.1,1986-01
Anchorage,298225,6.1,1986-02
Anchorage,298225,21,1986-03
Anchorage,298225,5.4,1986-04
Anchorage,298225,0.1,1986-05
Anchorage,298225,0,1986-06
Anchorage,298225,0,1986-07
Anchorage,298225,0,1986-08
Anchorage,298225,0,1986-09
Anchorage,298225,0,1986-10
Anchorage,298225,3.9,1986-11
Anchorage,298225,5.4,1986-11
Anchorage,298225,10.2,1986-12
Anchorage,298225,14.3,1986-12
Anchorage,298225,18.5,1987-01
Anchorage,298225,23,1987-01
Anchorage,298225,1.9,1987-02
Anchorage,298225,2.2,1987-02
Anchorage,298225,2.5,1987-03
Anchorage,298225,2.6,1987-03
Anchorage,298225,0.9,1987-04
Anchorage,298225,1.6,1987-04
Anchorage,298225,0,1987-05
Anchorage,298225,0,1987-06
Anchorage,298225,0,1987-07
Anchorage,298225,0,1987-08
Anchorage,298225,0,1987-09
Anchorage,298225,0,1987-10
Anchorage,298225,29.2,1987-11
Anchorage,298225,35.2,1987-11
Anchorage,298225,26.3,1987-12
Anchorage,298225,4.7,1988-01
Anchorage,298225,5.7,1988-01
Anchorage,298225,9.2,1988-02
Anchorage,298225,6,1988-03
Anchorage,298225,8.6,1988-03
Anchorage,298225,2,1988-04
Anchorage,298225,2.5,1988-04
Anchorage,298225,0,1988-05
Anchorage,298225,0,1988-06
Anchorage,298225,0,1988-07
Anchorage,298225,0,1988-08
Anchorage,298225,0,1988-09
Anchorage,298225,9.6,1988-10
Anchorage,298225,12,1988-10
Anchorage,298225,15.4,1988-11
Anchorage,298225,19.9,1988-11
Anchorage,298225,18.5,1988-12
Anchorage,298225,23.5,1988-12
Anchorage,298225,10.2,1989-01
Anchorage,298225,2.1,1989-02
Anchorage,298225,2.3,1989-02
Anchorage,298225,2.7,1989-03
Anchorage,298225,5.1,1989-03
Anchorage,298225,0,1989-04
Anchorage,298225,0,1989-05
Anchorage,298225,0.2,1989-05
Anchorage,298225,0,1989-06
Anchorage,298225,0,1989-07
Anchorage,298225,0,1989-08
Anchorage,298225,0,1989-09
Anchorage,298225,16.3,1989-10
Anchorage,298225,20.2,1989-10
Anchorage,298225,10.2,1989-11
Anchorage,298225,11.3,1989-11
Anchorage,298225,15.9,1989-12
Anchorage,298225,20,1989-12
Anchorage,298225,27.6,1990-01
Anchorage,298225,34.7,1990-01
Anchorage,298225,23.1,1990-02
Anchorage,298225,27.3,1990-02
Anchorage,298225,4.8,1990-03
Anchorage,298225,9.2,1990-03
Anchorage,298225,0.3,1990-04
Anchorage,298225,0.8,1990-04
Anchorage,298225,0,1990-05
Anchorage,298225,0,1990-06
Anchorage,298225,0,1990-07
Anchorage,298225,0,1990-08
Anchorage,298225,0,1990-09
Anchorage,298225,1.2,1990-10
Anchorage,298225,1.6,1990-10
Anchorage,298225,16.9,1990-11
Anchorage,298225,19.5,1990-11
Anchorage,298225,21.3,1990-12
Anchorage,298225,21.5,1990-12
Anchorage,298225,7.7,1991-01
Anchorage,298225,8.6,1991-01
Anchorage,298225,5.5,1991-02
Anchorage,298225,8.1,1991-02
Anchorage,298225,11.7,1991-03
Anchorage,298225,12.7,1991-03
Anchorage,298225,0,1991-04
Anchorage,298225,0,1991-05
Anchorage,298225,0,1991-06
Anchorage,298225,0,1991-07
Anchorage,298225,0,1991-08
Anchorage,298225,0,1991-09
Anchorage,298225,11.6,1991-10
Anchorage,298225,15.7,1991-10
Anchorage,298225,16.1,1991-11
Anchorage,298225,19.3,1991-11
Anchorage,298225,25.2,1991-12
Anchorage,298225,26.3,1991-12
Anchorage,298225,21.4,1992-01
Anchorage,298225,24.3,1992-01
Anchorage,298225,18.3,1992-02
Anchorage,298225,23,1992-02
Anchorage,298225,2.7,1992-03
Anchorage,298225,3.4,1992-03
Anchorage,298225,0,1992-04
Anchorage,298225,0.3,1992-04
Anchorage,298225,0,1992-05
Anchorage,298225,0.2,1992-05
Anchorage,298225,0,1992-06
Anchorage,298225,0,1992-07
Anchorage,298225,0,1992-08
Anchorage,298225,0.9,1992-09
Anchorage,298225,3,1992-09
Anchorage,298225,13,1992-10
Anchorage,298225,15.4,1992-10
Anchorage,298225,9.1,1992-11
Anchorage,298225,15.4,1992-11
Anchorage,298225,9.7,1992-12
Anchorage,298225,12.1,1992-12
Anchorage,298225,13.8,1993-01
Anchorage,298225,14.7,1993-01
Anchorage,298225,16,1993-02
Anchorage,298225,18.3,1993-02
Anchorage,298225,5.7,1993-03
Anchorage,298225,6,1993-03
Anchorage,298225,0,1993-04
Anchorage,298225,0,1993-05
Anchorage,298225,0,1993-06
Anchorage,298225,0,1993-07
Anchorage,298225,0,1993-08
Anchorage,298225,0,1993-09
Anchorage,298225,3.7,1993-10
Anchorage,298225,4.4,1993-10
Anchorage,298225,11.9,1993-11
Anchorage,298225,14.5,1993-11
Anchorage,298225,5.2,1993-12
Anchorage,298225,13.9,1993-12
Anchorage,298225,6.2,1994-01
Anchorage,298225,7.6,1994-01
Anchorage,298225,1.1,1994-02
Anchorage,298225,1.7,1994-02
Anchorage,298225,30,1994-03
Anchorage,298225,1.6,1994-04
Anchorage,298225,6,1994-04
Anchorage,298225,0,1994-05
Anchorage,298225,0,1994-06
Anchorage,298225,0,1994-07
Anchorage,298225,0,1994-08
Anchorage,298225,0,1994-09
Anchorage,298225,9.1,1994-10
Anchorage,298225,14.5,1994-10
Anchorage,298225,38.8,1994-11
Anchorage,298225,45.5,1994-11
Anchorage,298225,29,1994-12
Anchorage,298225,37.4,1994-12
Anchorage,298225,10.1,1995-01
Anchorage,298225,12.7,1995-01
Anchorage,298225,15.3,1995-02
Anchorage,298225,15.5,1995-02
Anchorage,298225,16.7,1995-03
Anchorage,298225,19.2,1995-03
Anchorage,298225,0,1995-04
Anchorage,298225,0,1995-05
Anchorage,298225,0,1995-06
Anchorage,298225,0,1995-07
Anchorage,298225,0,1995-08
Anchorage,298225,0,1995-09
Anchorage,298225,4,1995-10
Anchorage,298225,5.2,1995-10
Anchorage,298225,0.5,1995-11
Anchorage,298225,0.9,1995-11
Anchorage,298225,0.7,1995-12
Anchorage,298225,2.5,1995-12
Anchorage,298225,2.5,1996-01
Anchorage,298225,3.4,1996-01
Anchorage,298225,52.1,1996-02
Anchorage,298225,55.8,1996-02
Anchorage,298225,4.9,1996-03
Anchorage,298225,6.1,1996-03
Anchorage,298225,0,1996-04
Anchorage,298225,0.9,1996-04
Anchorage,298225,0,1996-05
Anchorage,298225,0,1996-06
Anchorage,298225,0,1996-07
Anchorage,298225,0,1996-08
Anchorage,298225,0,1996-09
Anchorage,298225,0.1,1996-09
Anchorage,298225,28.1,1996-10
Anchorage,298225,31.2,1996-10
Anchorage,298225,20.9,1996-11
Anchorage,298225,25.7,1996-11
Anchorage,298225,4.7,1996-12
Anchorage,298225,3.1,1997-01
Anchorage,298225,5,1997-01
Anchorage,298225,4.2,1997-02
Anchorage,298225,5.2,1997-02
Anchorage,298225,0.8,1997-03
Anchorage,298225,0.2,1997-04
Anchorage,298225,0,1997-05
Anchorage,298225,0,1997-06
Anchorage,298225,0,1997-07
Anchorage,298225,0,1997-08
Anchorage,298225,0,1997-09
Anchorage,298225,11.6,1997-10
Anchorage,298225,6.5,1997-11
Anchorage,298225,26.7,1997-12
Anchorage,298225,6.8,1998-01
Anchorage,298225,2.7,1998-02
Anchorage,298225,0.6,1998-03
Anchorage,298225,1.8,1998-04
Anchorage,298225,0,1998-05
Anchorage,298225,0,1998-06
Anchorage,298225,0,1998-07
Anchorage,298225,0,1998-08
Anchorage,298225,0,1998-09
Anchorage,298225,1,1998-10
Anchorage,298225,11.1,1998-11
Anchorage,298225,37.7,1998-12
Anchorage,298225,10.7,1999-01
Anchorage,298225,6.7,1999-02
Anchorage,298225,21.8,1999-03
Anchorage,298225,4.4,1999-04
Anchorage,298225,0.9,1999-05
Anchorage,298225,0,1999-06
Anchorage,298225,0,1999-07
Anchorage,298225,0,1999-08
Anchorage,298225,0,1999-09
Anchorage,298225,7.3,1999-10
Anchorage,298225,8.5,1999-11
Anchorage,298225,22,1999-12
Anchorage,298225,34.4,2000-01
Anchorage,298225,4.7,2000-02
Anchorage,298225,9.8,2000-03
Anchorage,298225,3.4,2000-04
Anchorage,298225,0,2000-05
Anchorage,298225,0,2000-06
Anchorage,298225,0,2000-07
Anchorage,298225,0,2000-08
Anchorage,298225,0,2000-09
Anchorage,298225,4.1,2000-10
Anchorage,298225,3.2,2000-11
Anchorage,298225,5.2,2000-12
Anchorage,298225,11.3,2001-01
Anchorage,298225,21.3,2001-02
Anchorage,298225,14.8,2001-03
Anchorage,298225,1.3,2001-04
Anchorage,298225,6.1,2001-05
Anchorage,298225,0,2001-06
Anchorage,298225,0,2001-07
Anchorage,298225,0,2001-08
Anchorage,298225,0,2001-09
Anchorage,298225,22.4,2001-10
Anchorage,298225,6.5,2001-11
Anchorage,298225,9.2,2001-12
Anchorage,298225,7.1,2002-01
Anchorage,298225,9.1,2002-02
Anchorage,298225,29.5,2002-03
Anchorage,298225,0.1,2002-04
Anchorage,298225,0.7,2002-05
Anchorage,298225,0,2002-06
Anchorage,298225,0,2002-07
Anchorage,298225,0,2002-08
Anchorage,298225,0,2002-09
Anchorage,298225,0,2002-10
Anchorage,298225,2.1,2002-11
Anchorage,298225,23.6,2002-12
Anchorage,298225,3,2003-01
Anchorage,298225,0.3,2003-02
Anchorage,298225,7.5,2003-03
Anchorage,298225,0.4,2003-04
Anchorage,298225,0,2003-05
Anchorage,298225,0,2003-06
Anchorage,298225,0,2003-07
Anchorage,298225,0,2003-08
Anchorage,298225,0,2003-09
Anchorage,298225,0,2003-10
Anchorage,298225,28.8,2003-11
Anchorage,298225,37.6,2003-12
Anchorage,298225,9.4,2004-01
Anchorage,298225,10.4,2004-02
Anchorage,298225,22.3,2004-03
Anchorage,298225,5.4,2004-04
Anchorage,298225,0,2004-05
Anchorage,298225,0,2004-06
Anchorage,298225,0,2004-07
Anchorage,298225,0,2004-08
Anchorage,298225,6.3,2004-09
Anchorage,298225,3.4,2004-10
Anchorage,298225,16,2004-11
Anchorage,298225,21.5,2004-12
Anchorage,298225,1.7,2005-01
Anchorage,298225,15.4,2005-02
Anchorage,298225,10.7,2005-03
Anchorage,298225,1.1,2005-04
Anchorage,298225,0,2005-05
Anchorage,298225,0,2005-06
Anchorage,298225,0,2005-07
Anchorage,298225,0,2005-08
Anchorage,298225,0,2005-09
Anchorage,298225,1.5,2005-10
Anchorage,298225,16.8,2005-11
Anchorage,298225,14.8,2005-12
Anchorage,298225,10.7,2006-01
Anchorage,298225,8.5,2006-02
Anchorage,298225,12.3,2006-03
Anchorage,298225,5.2,2006-04
Anchorage,298225,0.3,2006-05
Anchorage,298225,0,2006-06
Anchorage,298225,0,2006-07
Anchorage,298225,0,2006-08
Anchorage,298225,0,2006-09
Anchorage,298225,8.7,2006-10
Anchorage,298225,1,2006-11
Anchorage,298225,36.9,2006-12
Anchorage,298225,29.4,2007-01
Anchorage,298225,4.4,2007-02
Anchorage,298225,4,2007-03
Anchorage,298225,0,2007-04
Anchorage,298225,0,2007-05
Anchorage,298225,0,2007-06
Anchorage,298225,0,2007-07
Anchorage,298225,0,2007-08
Anchorage,298225,0,2007-09
Anchorage,298225,3.1,2007-10
Anchorage,298225,14.8,2007-11
Anchorage,298225,13.8,2007-12
Anchorage,298225,27.2,2008-01
Anchorage,298225,17.4,2008-02
Anchorage,298225,2,2008-03
Anchorage,298225,30.8,2008-04
Anchorage,298225,0,2008-05
Anchorage,298225,0,2008-06
Anchorage,298225,0,2008-07
Anchorage,298225,0,2008-08
Anchorage,298225,0,2008-09
Anchorage,298225,13.1,2008-10
Anchorage,298225,21.8,2008-11
Anchorage,298225,17.8,2008-12
Anchorage,298225,10.8,2009-01
Anchorage,298225,13.7,2009-02
Anchorage,298225,14.8,2009-03
Anchorage,298225,1.6,2009-04
Anchorage,298225,0,2009-05
Anchorage,298225,0,2009-06
Anchorage,298225,0,2009-07
Anchorage,298225,0,2009-08
Anchorage,298225,0,2009-09
Anchorage,298225,0,2009-10
Anchorage,298225,14.1,2009-11
Anchorage,298225,11.4,2009-12
Anchorage,298225,10.9,2010-01
Anchorage,298225,15.6,2010-02
Anchorage,298225,8.5,2010-03
Anchorage,298225,14.1,2010-04
Anchorage,298225,0,2010-05
Anchorage,298225,0,2010-06
Anchorage,298225,0,2010-07
Anchorage,298225,0,2010-08
Anchorage,298225,0,2010-09
Anchorage,298225,0,2010-10
Anchorage,298225,20.1,2010-11
Anchorage,298225,15.6,2010-12
Anchorage,298225,7.3,2011-01
Anchorage,298225,8.5,2011-02
Anchorage,298225,5.8,2011-03
Anchorage,298225,4.6,2011-04
Anchorage,298225,,2011-05
Anchorage,298225,0,2011-05
Anchorage,298225,,2011-06
Anchorage,298225,0,2011-06
Anchorage,298225,,2011-07
Anchorage,298225,0,2011-07
Anchorage,298225,,2011-08
Anchorage,298225,0,2011-08
Anchorage,298225,,2011-09
Anchorage,298225,0,2011-09
Anchorage,298225,,2011-10
Anchorage,298225,3.4,2011-10
Anchorage,298225,32.4,2011-11
Anchorage,298225,31.1,2011-12
Anchorage,298225,25.2,2012-01
Anchorage,298225,27.8,2012-02
Anchorage,298225,9.5,2012-03
Anchorage,298225,5.1,2012-04
Anchorage,298225,,2012-05
Anchorage,298225,0,2012-05
Anchorage,298225,,2012-06
Anchorage,298225,0,2012-06
Anchorage,298225,0,2012-07
Anchorage,298225,0,2012-08
Anchorage,298225,0.2,2012-09
Anchorage,298225,3.2,2012-10
Anchorage,298225,3.3,2012-11
Anchorage,298225,18.2,2012-12
Anchorage,298225,14.7,2013-01
Anchorage,298225,16.5,2013-02
Anchorage,298225,20.6,2013-03
Anchorage,298225,15.9,2013-04
Anchorage,298225,1.3,2013-05
Anchorage,298225,0,2013-06
Anchorage,298225,0,2013-07
Anchorage,298225,0,2013-08
Anchorage,298225,0,2013-09
Anchorage,298225,0,2013-10
Anchorage,298225,11.1,2013-11
Anchorage,298225,23.1,2013-12
Anchorage,298225,9.2,2014-01
Anchorage,298225,9.9,2014-02
Anchorage,298225,10.9,2014-03
Anchorage,298225,0.4,2014-04
Anchorage,298225,0,2014-05
Anchorage,298225,0,2014-06
Anchorage,298225,0,2014-07
Anchorage,298225,0,2014-08
Anchorage,298225,0,2014-09
Anchorage,298225,3.8,2014-10
Anchorage,298225,2.2,2014-11
Anchorage,298225,7.5,2014-12
Anchorage,298225,6,2015-01
Anchorage,298225,1.1,2015-02
Anchorage,298225,0.2,2015-03
Anchorage,298225,4.4,2015-04
Anchorage,298225,0,2015-05
Anchorage,298225,0,2015-06
Anchorage,298225,0,2015-07
Anchorage,298225,0,2015-08
Anchorage,298225,2.8,2015-09
Anchorage,298225,3.1,2015-10
Anchorage,298225,13.8,2015-11
Anchorage,298225,2.6,2015-12
Anchorage,298225,3.5,2016-01
Anchorage,298225,1.8,2016-02
Anchorage,298225,10.7,2016-03
Anchorage,298225,0,2016-04
Anchorage,298225,0,2016-05
Anchorage,298225,0,2016-06
Anchorage,298225,0,2016-07
Anchorage,298225,0,2016-08
Anchorage,298225,0,2016-09
Anchorage,298225,2.6,2016-10
Anchorage,298225,1.3,2016-11
Anchorage,298225,16.9,2016-12
Anchorage,298225,31.8,2017-01
Anchorage,298225,19.6,2017-02
Anchorage,298225,10.3,2017-03
Anchorage,298225,0,2017-04
Anchorage,298225,0,2017-05
Anchorage,298225,0,2017-06
Anchorage,298225,0,2017-07
Anchorage,298225,0,2017-08
Anchorage,298225,0,2017-09
Anchorage,298225,0.5,2017-10
Anchorage,298225,7.8,2017-11
Anchorage,298225,2.1,2017-12
Anchorage,298225,2.2,2017-12
Anchorage,298225,11.8,2018-01
Anchorage,298225,25.4,2018-02
Anchorage,298225,26,2018-02
Anchorage,298225,10.8,2018-03
Anchorage,298225,0,2018-04
Anchorage,298225,0,2018-05
Anchorage,298225,0,2018-06
Anchorage,298225,0,2018-07
Anchorage,298225,0,2018-08
Anchorage,298225,0,2018-09
Anchorage,298225,0.4,2018-10
Anchorage,298225,4.8,2018-11
Anchorage,298225,32.7,2018-12
Anchorage,298225,5.4,2019-01
Anchorage,298225,5.6,2019-01
Anchorage,298225,12.7,2019-02
Anchorage,298225,0,2019-03
Anchorage,298225,9.1,2019-04
Anchorage,298225,0,2019-05
Anchorage,298225,0,2019-06
Anchorage,298225,,2019-07
Anchorage,298225,0,2019-07
Phoenix,1574421,,1950-01
Phoenix,1574421,,1950-02
Phoenix,1574421,,1950-03
Phoenix,1574421,,1950-04
Phoenix,1574421,,1950-05
Phoenix,1574421,,1950-06
Phoenix,1574421,,1950-07
Phoenix,1574421,,1950-08
Phoenix,1574421,,1950-09
Phoenix,1574421,,1950-10
Phoenix,1574421,,1950-11
Phoenix,1574421,,1950-12
Phoenix,1574421,,1951-01
Phoenix,1574421,,1951-02
Phoenix,1574421,,1951-03
Phoenix,1574421,,1951-04
Phoenix,1574421,,1951-05
Phoenix,1574421,,1951-06
Phoenix,1574421,,1951-07
Phoenix,1574421,,1951-08
Phoenix,1574421,,1951-09
Phoenix,1574421,,1951-10
Phoenix,1574421,,1951-11
Phoenix,1574421,,1951-12
Phoenix,1574421,,1952-01
Phoenix,1574421,,1952-02
Phoenix,1574421,,1952-03
Phoenix,1574421,,1952-04
Phoenix,1574421,,1952-05
Phoenix,1574421,,1952-06
Phoenix,1574421,,1952-07
Phoenix,1574421,,1952-08
Phoenix,1574421,,1952-09
Phoenix,1574421,,1952-10
Phoenix,1574421,,1952-11
Phoenix,1574421,,1952-12
Phoenix,1574421,,1953-01
Phoenix,1574421,,1953-02
Phoenix,1574421,,1953-03
Phoenix,1574421,,1953-04
Phoenix,1574421,,1953-05
Phoenix,1574421,,1953-06
Phoenix,1574421,,1953-07
Phoenix,1574421,,1953-08
Phoenix,1574421,,1953-09
Phoenix,1574421,,1953-10
Phoenix,1574421,,1953-11
Phoenix,1574421,,1953-12
Phoenix,1574421,,1954-01
Phoenix,1574421,,1954-02
Phoenix,1574421,,1954-03
Phoenix,1574421,,1954-04
Phoenix,1574421,,1954-05
Phoenix,1574421,,1954-06
Phoenix,1574421,,1954-07
Phoenix,1574421,,1954-08
Phoenix,1574421,,1954-09
Phoenix,1574421,,1954-10
Phoenix,1574421,,1954-11
Phoenix,1574421,,1954-12
Phoenix,1574421,,1955-01
Phoenix,1574421,,1955-02
Phoenix,1574421,,1955-03
Phoenix,1574421,,1955-04
Phoenix,1574421,,1955-05
Phoenix,1574421,,1955-06
Phoenix,1574421,,1955-07
Phoenix,1574421,,1955-08
Phoenix,1574421,,1955-09
Phoenix,1574421,,1955-10
Phoenix,1574421,,1955-11
Phoenix,1574421,,1955-12
Phoenix,1574421,,1956-01
Phoenix,1574421,,1956-02
Phoenix,1574421,,1956-03
Phoenix,1574421,,1956-04
Phoenix,1574421,,1956-05
Phoenix,1574421,,1956-06
Phoenix,1574421,,1956-07
Phoenix,1574421,,1956-09
Phoenix,1574421,,1956-10
Phoenix,1574421,,1956-11
Phoenix,1574421,,1956-12
Phoenix,1574421,,1957-01
Phoenix,1574421,,1957-02
Phoenix,1574421,,1957-03
Phoenix,1574421,,1957-04
Phoenix,1574421,,1957-05
Phoenix,1574421,,1957-06
Phoenix,1574421,,1957-07
Phoenix,1574421,,1957-08
Phoenix,1574421,,1957-09
Phoenix,1574421,,1957-10
Phoenix,1574421,,1957-11
Phoenix,1574421,,1957-12
Phoenix,1574421,,1958-01
Phoenix,1574421,,1958-02
Phoenix,1574421,,1958-03
Phoenix,1574421,,1958-04
Phoenix,1574421,,1958-05
Phoenix,1574421,,1958-06
Phoenix,1574421,,1958-07
Phoenix,1574421,,1958-08
Phoenix,1574421,,1958-09
Phoenix,1574421,,1958-10
Phoenix,1574421,,1958-11
Phoenix,1574421,,1958-12
Phoenix,1574421,,1959-01
Phoenix,1574421,,1959-02
Phoenix,1574421,,1959-03
Phoenix,1574421,,1959-04
Phoenix,1574421,,1959-05
Phoenix,1574421,,1959-06
Phoenix,1574421,,1959-07
Phoenix,1574421,,1959-08
Phoenix,1574421,,1959-09
Phoenix,1574421,,1959-10
Phoenix,1574421,,1959-11
Phoenix,1574421,,1959-12
Phoenix,1574421,,1960-01
Phoenix,1574421,,1960-02
Phoenix,1574421,,1960-03
Phoenix,1574421,,1960-04
Phoenix,1574421,,1960-05
Phoenix,1574421,,1960-06
Phoenix,1574421,,1960-07
Phoenix,1574421,,1960-08
Phoenix,1574421,,1960-09
Phoenix,1574421,,1960-10
Phoenix,1574421,,1960-11
Phoenix,1574421,,1960-12
Phoenix,1574421,,1961-01
Phoenix,1574421,,1961-02
Phoenix,1574421,,1961-03
Phoenix,1574421,,1961-04
Phoenix,1574421,,1961-05
Phoenix,1574421,,1961-06
Phoenix,1574421,,1961-07
Phoenix,1574421,,1961-08
Phoenix,1574421,,1961-09
Phoenix,1574421,,1961-10
Phoenix,1574421,,1961-11
Phoenix,1574421,,1961-12
Phoenix,1574421,,1962-01
Phoenix,1574421,,1962-02
Phoenix,1574421,,1962-03
Phoenix,1574421,,1962-04
Phoenix,1574421,,1962-05
Phoenix,1574421,,1962-06
Phoenix,1574421,,1962-07
Phoenix,1574421,,1962-08
Phoenix,1574421,,1962-09
Phoenix,1574421,,1962-10
Phoenix,1574421,,1962-11
Phoenix,1574421,,1962-12
Phoenix,1574421,,1963-01
Phoenix,1574421,,1963-02
Phoenix,1574421,,1963-03
Phoenix,1574421,,1963-04
Phoenix,1574421,,1963-05
Phoenix,1574421,,1963-06
Phoenix,1574421,,1963-07
Phoenix,1574421,,1963-08
Phoenix,1574421,,1963-09
Phoenix,1574421,,1963-10
Phoenix,1574421,,1963-11
Phoenix,1574421,,1963-12
Phoenix,1574421,,1964-01
Phoenix,1574421,,1964-02
Phoenix,1574421,,1964-03
Phoenix,1574421,,1964-04
Phoenix,1574421,,1964-05
Phoenix,1574421,,1964-06
Phoenix,1574421,,1964-07
Phoenix,1574421,,1964-08
Phoenix,1574421,,1964-09
Phoenix,1574421,,1964-10
Phoenix,1574421,,1964-11
Phoenix,1574421,,1964-12
Phoenix,1574421,,1965-01
Phoenix,1574421,,1965-02
Phoenix,1574421,,1965-03
Phoenix,1574421,,1965-04
Phoenix,1574421,,1965-05
Phoenix,1574421,,1965-06
Phoenix,1574421,,1965-07
Phoenix,1574421,,1965-08
Phoenix,1574421,,1965-09
Phoenix,1574421,,1965-10
Phoenix,1574421,,1965-11
Phoenix,1574421,,1965-12
Phoenix,1574421,,1966-01
Phoenix,1574421,,1966-02
Phoenix,1574421,,1966-03
Phoenix,1574421,,1966-04
Phoenix,1574421,,1966-05
Phoenix,1574421,,1966-06
Phoenix,1574421,,1966-07
Phoenix,1574421,,1966-08
Phoenix,1574421,,1966-09
Phoenix,1574421,,1966-10
Phoenix,1574421,,1966-11
Phoenix,1574421,,1966-12
Phoenix,1574421,,1967-01
Phoenix,1574421,,1967-02
Phoenix,1574421,,1967-03
Phoenix,1574421,,1967-04
Phoenix,1574421,,1967-05
Phoenix,1574421,,1967-06
Phoenix,1574421,,1967-07
Phoenix,1574421,,1967-08
Phoenix,1574421,,1967-09
Phoenix,1574421,,1967-10
Phoenix,1574421,,1967-11
Phoenix,1574421,,1967-12
Phoenix,1574421,,1968-01
Phoenix,1574421,,1968-02
Phoenix,1574421,,1968-03
Phoenix,1574421,,1968-04
Phoenix,1574421,,1968-05
Phoenix,1574421,,1968-06
Phoenix,1574421,,1968-07
Phoenix,1574421,,1968-08
Phoenix,1574421,,1968-09
Phoenix,1574421,,1968-10
Phoenix,1574421,,1968-11
Phoenix,1574421,,1968-12
Phoenix,1574421,,1969-01
Phoenix,1574421,,1969-02
Phoenix,1574421,,1969-03
Phoenix,1574421,,1969-04
Phoenix,1574421,,1969-05
Phoenix,1574421,,1969-06
Phoenix,1574421,,1969-07
Phoenix,1574421,,1969-08
Phoenix,1574421,,1969-09
Phoenix,1574421,,1969-10
Phoenix,1574421,,1969-11
Phoenix,1574421,,1969-12
Phoenix,1574421,,1970-01
Phoenix,1574421,,1970-02
Phoenix,1574421,,1970-03
Phoenix,1574421,,1970-04
Phoenix,1574421,,1970-05
Phoenix,1574421,,1970-06
Phoenix,1574421,,1970-07
Phoenix,1574421,,1970-08
Phoenix,1574421,,1970-09
Phoenix,1574421,,1970-10
Phoenix,1574421,,1970-11
Phoenix,1574421,,1970-12
Phoenix,1574421,,1971-01
Phoenix,1574421,,1971-02
Phoenix,1574421,,1971-03
Phoenix,1574421,,1971-04
Phoenix,1574421,,1971-05
Phoenix,1574421,,1971-06
Phoenix,1574421,,1971-07
Phoenix,1574421,,1971-08
Phoenix,1574421,,1971-09
Phoenix,1574421,,1971-10
Phoenix,1574421,,1971-11
Phoenix,1574421,,1971-12
Phoenix,1574421,,1972-01
Phoenix,1574421,,1972-02
Phoenix,1574421,,1972-03
Phoenix,1574421,,1972-04
Phoenix,1574421,,1972-05
Phoenix,1574421,,1972-06
Phoenix,1574421,,1972-07
Phoenix,1574421,,1972-08
Phoenix,1574421,,1972-09
Phoenix,1574421,,1972-10
Phoenix,1574421,,1972-11
Phoenix,1574421,,1972-12
Phoenix,1574421,,1973-01
Phoenix,1574421,,1973-02
Phoenix,1574421,,1973-03
Phoenix,1574421,,1973-04
Phoenix,1574421,,1973-05
Phoenix,1574421,,1973-06
Phoenix,1574421,,1973-07
Phoenix,1574421,,1973-08
Phoenix,1574421,,1973-09
Phoenix,1574421,,1973-10
Phoenix,1574421,,1973-11
Phoenix,1574421,,1973-12
Phoenix,1574421,,1974-01
Phoenix,1574421,,1974-02
Phoenix,1574421,,1974-03
Phoenix,1574421,,1974-04
Phoenix,1574421,,1974-05
Phoenix,1574421,,1974-06
Phoenix,1574421,,1974-07
Phoenix,1574421,,1974-08
Phoenix,1574421,,1974-09
Phoenix,1574421,,1974-10
Phoenix,1574421,,1974-11
Phoenix,1574421,,1974-12
Phoenix,1574421,,1975-01
Phoenix,1574421,,1975-02
Phoenix,1574421,,1975-03
Phoenix,1574421,,1975-04
Phoenix,1574421,,1975-05
Phoenix,1574421,,1975-06
Phoenix,1574421,,1975-07
Phoenix,1574421,,1975-08
Phoenix,1574421,,1975-09
Phoenix,1574421,,1975-10
Phoenix,1574421,,1975-11
Phoenix,1574421,,1975-12
Phoenix,1574421,,1976-01
Phoenix,1574421,,1976-02
Phoenix,1574421,,1976-03
Phoenix,1574421,,1976-04
Phoenix,1574421,,1976-05
Phoenix,1574421,,1976-06
Phoenix,1574421,,1976-07
Phoenix,1574421,,1976-08
Phoenix,1574421,,1976-09
Phoenix,1574421,,1976-10
